gene_id,NC-1_FPKM,NC-2_FPKM,NC-3_FPKM,si-hnrnpa2b1-1_FPKM,si-hnrnpa2b1-2_FPKM,si-hnrnpa2b1-3_FPKM,NC-1_count,NC-2_count,NC-3_count,si-hnrnpa2b1-1_count,si-hnrnpa2b1-2_count,si-hnrnpa2b1-3_count
ENSRNOG00000004566,0.020643763,0,0.019672884,0,0,0,2,0,2,0,0,0
ENSRNOG00000004564,0,0,0,0.008250773,0,0,0,0,0,1,0,0
ENSRNOG00000018279,38.36264501,42.9140945,42.47507195,44.35179034,45.94231275,46.29450618,1619,1723,1881,2027,2029,2043
ENSRNOG00000018272,12.71067607,11.46057764,12.05748117,10.87577043,11.92326145,11.15174603,218,187,217,202,214,200
ENSRNOG00000018273,409.9938696,474.1299036,424.8727152,532.7581056,456.6775118,441.4280289,14882,16373,16183,20942,17347,16755
ENSRNOG00000018271,25.73165687,23.6228909,24.05017516,25.55062178,23.13078286,21.64985032,624,545,612,671,587,549
ENSRNOG00000018276,0.069248889,0.041595975,0.094282477,0.045675046,0.170167271,0.094611008,7,4,10,5,18,10
ENSRNOG00000048539,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048535,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000037118,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000037114,0,0,0,0.151657973,0,0,0,0,0,1,0,0
ENSRNOG00000037115,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000040095,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000007249,118.1094922,128.961679,123.2167202,121.3774278,121.1908582,120.6629036,2914,3027,3190,3243,3129,3113
ENSRNOG00000037113,41.98223677,44.48742691,37.47429568,41.26729702,38.99867728,42.92418207,1721,1735,1612,1832,1673,1840
ENSRNOG00000050245,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057212,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050243,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050241,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050240,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048394,1.307838793,0.675691546,1.056234049,0.839229893,0.783743783,0.614758811,59,29,50,41,37,29
ENSRNOG00000048395,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048396,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048397,22.21375297,21.44129494,21.40382314,21.47840302,21.75631864,20.89018503,722,663,730,756,740,710
ENSRNOG00000048390,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000007247,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052223,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052222,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052221,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052220,0,0.169543684,0,0,0,0,0,2,0,0,0,0
ENSRNOG00000052227,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052226,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052225,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052224,0.166388375,0,0,0.038402282,0,0,4,0,0,1,0,0
ENSRNOG00000052229,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052228,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000017194,92.17708085,87.13316923,90.2830233,85.78246969,90.68271835,94.50108565,1152,1036,1184,1161,1186,1235
ENSRNOG00000012343,10.11866494,8.939846907,9.322513968,8.1640865,8.287905554,9.740890402,301,253,291,263,258,303
ENSRNOG00000012344,3.450654712,3.932940786,5.308976392,3.915791876,3.774121002,5.208273846,83,90,134,102,95,131
ENSRNOG00000017193,1.533157018,1.581150318,1.516226339,1.389031253,1.852083049,1.521509677,53,52,55,52,67,55
ENSRNOG00000019639,15.60421352,14.07797509,13.29025453,13.93798907,14.34233663,16.38628544,367,315,328,355,353,403
ENSRNOG00000019638,82.59819833,78.09762211,84.60270271,85.31360325,80.3290312,77.4823701,5922,5327,6365,6624,6027,5809
ENSRNOG00000019635,19.33501206,19.713274,22.9791446,21.52400657,22.5299134,24.55410567,433,420,540,522,528,575
ENSRNOG00000019634,32.25067286,33.08772239,32.29259946,31.10195337,30.77484619,30.05979052,1420,1386,1492,1483,1418,1384
ENSRNOG00000017191,25.22694887,28.80545974,24.52074477,21.47561412,22.0256575,22.55239132,1703,1850,1737,1570,1556,1592
ENSRNOG00000019630,2.197358889,2.181368753,2.024235912,1.781068033,1.668141776,1.739454052,180,170,174,158,143,149
ENSRNOG00000046235,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000046234,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013844,7.946424282,8.083175334,8.183476223,6.56852176,7.838417045,6.434827044,124,120,134,111,128,105
ENSRNOG00000013845,14.36268348,14.22290606,17.64951634,16.68309562,12.20785189,16.40994669,190,179,245,239,169,227
ENSRNOG00000013847,0.19276702,0,0,0.267029503,0,0,4,0,0,6,0,0
ENSRNOG00000013840,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013841,14.24640848,16.66309155,15.43698378,15.52851409,15.75073902,14.92378457,1153,1283,1311,1361,1334,1263
ENSRNOG00000007141,21.97233105,21.85631898,23.90130778,22.2360072,22.97656278,21.90072034,615,582,702,674,673,641
ENSRNOG00000007142,0.27802061,0.292228561,0.151391911,0.22004663,0.189767208,0.341831996,14,14,8,12,10,18
ENSRNOG00000007147,0.266321865,0.335913581,0.609107052,0.6148057,0.407180968,0.585761431,10,12,24,25,16,23
ENSRNOG00000038355,0,0,0.097417521,0,0,0,0,0,1,0,0,0
ENSRNOG00000006238,11.40879713,8.849548763,7.597566929,9.138817902,9.128840788,9.727310839,332,245,232,288,278,296
ENSRNOG00000006231,0,0,0,0,0,0.012555098,0,0,0,0,0,1
ENSRNOG00000006235,1.084419576,1.271375321,1.132787538,1.482783312,1.454736571,1.176640415,52,58,57,77,73,59
ENSRNOG00000006237,0.029159315,0.061285873,0,0,0,0,1,2,0,0,0,0
ENSRNOG00000006236,16.35271231,14.92154583,16.42276207,16.74650446,17.32995744,16.16446862,743,645,783,824,824,768
ENSRNOG00000018075,55.29878552,50.35854019,56.02613129,51.51343067,50.04918684,56.76553937,681,590,724,687,645,731
ENSRNOG00000000699,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000018077,39.16295862,35.89419534,38.77025585,39.66260583,40.35062055,40.09923572,1726,1505,1793,1893,1861,1848
ENSRNOG00000029238,8.978267374,8.708770461,8.916380716,9.396089594,8.4591015,9.94172765,285,263,297,323,281,330
ENSRNOG00000000691,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000018070,0,0,0.222248288,0,0.055705866,0.055736402,0,0,4,0,1,1
ENSRNOG00000000693,0,0,0,0,0.022151615,0.04434944,0,0,0,0,1,2
ENSRNOG00000029235,2.862778183,2.751197498,2.676191252,2.71904614,2.813779472,2.998432796,105,96,103,108,108,115
ENSRNOG00000000695,28.33461842,28.53589777,27.7821663,23.19859597,28.26864167,26.37284426,1385,1327,1425,1228,1446,1348
ENSRNOG00000029233,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000000697,76.03246756,74.09032263,80.36473791,83.56970526,83.85160154,79.25010693,3647,3381,4045,4341,4209,3975
ENSRNOG00000045168,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013596,12.41921992,10.16554953,12.33892635,12.05368821,11.31212861,10.36051763,235,183,245,247,224,205
ENSRNOG00000013594,30.78950668,30.6042388,31.93369245,29.55837593,29.72185712,32.77895708,883,835,961,918,892,983
ENSRNOG00000013593,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013591,6.641732469,7.707953686,8.470626188,5.859470862,8.257843012,6.233498758,269,297,360,257,350,264
ENSRNOG00000013598,13.74108266,10.89184831,12.76102457,12.20331243,12.24580284,10.45993777,549,414,535,528,512,437
ENSRNOG00000012469,19.32013221,18.19791365,19.15891649,19.8677678,19.15134632,19.25590823,616,552,641,686,639,642
ENSRNOG00000012467,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000012460,4.291430526,5.262584776,4.399426157,4.503084099,4.659989722,3.171235277,66,77,71,75,75,51
ENSRNOG00000015854,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000015857,81.42962098,83.01871044,84.57107771,84.70097764,84.77226728,89.63993829,2594,2516,2827,2922,2826,2986
ENSRNOG00000015851,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000015850,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000015852,19.6785465,20.69055755,20.28424454,19.63379167,19.81521758,19.79748508,3442,3443,3723,3719,3627,3621
ENSRNOG00000017487,0.083340399,0,0,0,0,0,4,0,0,0,0,0
ENSRNOG00000015859,0,0,0.019912656,0,0,0,0,0,1,0,0,0
ENSRNOG00000015858,4.49888843,3.568958257,4.408670093,3.017764842,3.082332883,3.084704209,106,80,109,77,76,76
ENSRNOG00000003348,0.170578011,0.582730179,0.325111405,0.315030786,0.28524903,0.53016525,4,13,8,8,7,13
ENSRNOG00000003349,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000003346,1.984165681,1.855687079,2.292870774,2.236155426,1.970690717,2.569814966,127,113,154,155,132,172
ENSRNOG00000003347,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000003345,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000003342,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000003343,332.1689069,337.2581757,335.5299721,336.52844,345.6629381,339.6090348,23283,22490,24679,25545,25355,24892
ENSRNOG00000039404,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000039405,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000012806,39.72744558,43.76057412,38.27922847,38.65262996,38.17908486,37.20624595,3337,3497,3374,3516,3356,3268
ENSRNOG00000001270,2.579054131,2.143455308,3.029338431,2.547632635,1.8913338,3.097296699,43,34,53,46,33,54
ENSRNOG00000001271,12.27960079,12.35501848,11.82081597,11.35829533,11.16598799,11.52492671,1776,1700,1794,1779,1690,1743
ENSRNOG00000001272,9.392118838,8.426185048,9.16901169,7.198834815,9.387898751,8.939627462,1065,909,1091,884,1114,1060
ENSRNOG00000001273,13.09640482,8.391542144,10.94187958,9.277083299,9.686032423,10.03653877,146,89,128,112,113,117
ENSRNOG00000001274,37.3233447,41.62869517,27.8144275,27.37835502,27.62539311,27.88220206,1211,1285,947,962,938,946
ENSRNOG00000001275,0,0.027041145,0,0,0,0,0,1,0,0,0,0
ENSRNOG00000001276,5.760229095,5.508589301,5.776410949,5.214776788,5.56914277,5.371757405,765,696,805,750,774,746
ENSRNOG00000001277,12.26341815,9.413342191,11.02043239,12.76456375,12.33550509,13.70798249,456,333,430,514,480,533
ENSRNOG00000001278,9.627066502,9.791284721,9.684055868,9.6305698,10.22161997,10.8687484,216,209,228,234,240,255
ENSRNOG00000057303,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057302,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057301,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057307,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057306,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057305,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057304,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057309,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057308,0,0,0,0.219941711,0,0,0,0,0,3,0,0
ENSRNOG00000037960,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013330,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013331,51.98315555,50.27329393,52.45645319,49.09809771,46.92788216,48.93534824,1664,1531,1762,1702,1572,1638
ENSRNOG00000013336,10.06194086,12.04718806,10.60484493,10.3373514,10.92036677,11.43849277,302,344,334,336,343,359
ENSRNOG00000013334,0,0,0.013495739,0,0,0.040617534,0,0,1,0,0,3
ENSRNOG00000013338,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013339,5.178746622,4.972422476,5.196242474,4.299322761,5.781468755,4.333433911,208,190,219,187,243,182
ENSRNOG00000051226,0.193601984,0.10172621,0.092248428,0.446807589,0.092464158,0,2,1,1,5,1,0
ENSRNOG00000030600,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051224,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051225,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051222,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051223,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051220,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051221,1.32959923,1.098072644,0.905061432,0,0,1.725644697,14,11,10,0,0,19
ENSRNOG00000051228,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000035238,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000014021,0,0,0,0.057329787,0.029651464,0.089032501,0,0,0,2,1,3
ENSRNOG00000014027,6.38774255,7.977609578,6.511601586,6.35067691,7.23125769,6.896191737,287,341,307,309,340,324
ENSRNOG00000014025,0.032794989,0,0.046863406,0,0.078329816,0,2,0,3,0,5,0
ENSRNOG00000014029,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000010733,13.47597938,12.33919273,12.00520112,14.45334875,13.12544364,13.36453961,675,588,631,784,688,700
ENSRNOG00000010732,5.154585724,7.191294713,5.626727789,5.452130405,5.821189218,5.915297905,55,73,63,63,65,66
ENSRNOG00000010731,0,0.025098612,0,0,0,0.068500333,0,1,0,0,0,3
ENSRNOG00000010730,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000010737,70.74465611,81.32035884,76.3194616,69.76103146,70.97372151,69.71981595,4552,4978,5153,4861,4779,4691
ENSRNOG00000010736,0.411162026,0.540236738,0.048990314,0.427123738,0.491146054,0.294887994,8,10,1,9,10,6
ENSRNOG00000010735,36.45497301,35.75069713,34.92227354,35.39154319,31.34919246,33.19354269,1149,1072,1155,1208,1034,1094
ENSRNOG00000038432,0,0,0,0,0.285645318,0,0,0,0,0,3,0
ENSRNOG00000038436,7.246025037,7.471233514,7.231004315,5.989396675,6.528124987,6.348813371,1993,1955,2087,1784,1879,1826
ENSRNOG00000038437,0,0,0.315256306,0.20372073,0.105366134,0,0,0,3,2,1,0
ENSRNOG00000037356,7.227907661,5.466455989,6.468054914,6.186004924,6.822630708,4.551913116,82,59,77,76,81,54
ENSRNOG00000036760,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000036762,12.53085839,12.50104951,13.12149645,12.99156021,13.55173762,14.8895426,334,317,367,375,378,415
ENSRNOG00000055219,0,0,0,0,0.219939017,0.220059583,0,0,0,0,1,1
ENSRNOG00000055218,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055213,0.781854166,1.232452163,1.117254492,0.721977313,0.746825893,2.242444964,2,3,3,2,2,6
ENSRNOG00000055212,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055211,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055210,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055217,0.530960665,0.557975855,0.50598951,0,0.507172808,0,1,1,1,0,1,0
ENSRNOG00000055216,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055215,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055214,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051118,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051119,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000045960,4.170279498,4.164318021,3.349673155,2.750636528,2.903398834,3.361407418,140,133,118,100,102,118
ENSRNOG00000045961,3.018481241,5.635917903,2.838701914,3.447486626,4.023019726,3.912112752,76,135,75,94,106,103
ENSRNOG00000016777,33.25136696,36.96525432,31.38357815,29.11972675,30.09613409,28.74477153,833,881,825,790,789,753
ENSRNOG00000045963,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000045964,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000045965,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000045966,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000045967,14.38535605,13.66083329,13.66171676,13.46686793,11.75559923,12.71327621,290,262,289,294,248,268
ENSRNOG00000045968,0,0,0.230621069,0,0.462320791,0,0,0,1,0,2,0
ENSRNOG00000045969,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000016779,74.72384313,80.01780675,80.86836785,74.86711116,79.89154,83.95500379,3517,3583,3994,3816,3935,4132
ENSRNOG00000016778,37.64719,36.09332686,35.90824126,34.4915731,32.68753369,30.39371571,1149,1048,1150,1140,1044,970
ENSRNOG00000043498,10.45453605,10.30154754,10.17377335,10.54197262,9.751240827,10.58644021,1087,1019,1110,1187,1061,1151
ENSRNOG00000043492,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000043494,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000044610,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000017828,0.095946278,0.141187308,0.274301731,0.053160986,0.476753845,0.128457149,5,7,15,3,26,7
ENSRNOG00000017829,39.74689013,39.68988381,41.14328419,35.43715165,32.02234676,32.17778133,580,551,630,560,489,491
ENSRNOG00000012850,9.846515866,11.47940829,10.31854132,9.372828706,10.70391802,10.74556658,843,935,927,869,959,962
ENSRNOG00000012851,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000012852,16.37272061,16.79352122,17.35748216,17.64161179,17.25357106,18.97064099,827,807,920,965,912,1002
ENSRNOG00000012853,5.27022355,3.474008263,4.029277702,4.784104701,4.154100292,4.185740761,177,111,142,174,146,147
ENSRNOG00000017822,34.39630877,38.34752201,34.47611924,31.433094,32.3823613,32.47187156,2028,2151,2133,2007,1998,2002
ENSRNOG00000017820,8.295421898,10.13639647,9.634650007,8.426112246,10.75096919,8.676698274,160,186,195,176,217,175
ENSRNOG00000051113,0,0.093930609,0.085179139,0.082497365,0.085378337,0.085425139,0,1,1,1,1,1
ENSRNOG00000012858,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000017824,14.51108918,13.99156516,13.95582613,15.08238723,13.632991,14.53589792,653,599,659,735,642,684
ENSRNOG00000015088,0.368191357,0.232201132,0.140378042,1.427961023,0.703670952,0.492950987,5,3,2,21,10,7
ENSRNOG00000015089,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000015082,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000015080,9.436409079,7.887246207,8.595441757,7.488890227,7.677387671,8.516790708,249,198,238,214,212,235
ENSRNOG00000015086,0.055769836,0.078169121,0.035443071,0.103015041,0.071069502,0,3,4,2,6,4,0
ENSRNOG00000015084,0,0,0,0.041800065,0,0.129893375,0,0,0,1,0,3
ENSRNOG00000015085,2.433432689,2.503985588,2.587537184,3.027631914,2.325358673,1.959677766,95,93,106,128,95,80
ENSRNOG00000013431,9.772431223,9.522544416,8.633446008,9.585553232,9.999688111,10.42842889,466,432,432,495,499,520
ENSRNOG00000022919,0.138319943,0.036348451,0.032961883,0.031924114,0,0,4,1,1,1,0,0
ENSRNOG00000022910,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000022911,12.78854388,13.337708,12.82741516,12.42943439,13.90859676,13.58606582,514,510,541,541,585,571
ENSRNOG00000013433,0.221647131,0,0,0,0,0,1,0,0,0,0,0
ENSRNOG00000013436,4.486940027,4.350370137,4.79201506,2.178809773,4.250686956,2.737302977,116,107,130,61,115,74
ENSRNOG00000016190,13.80942013,12.93670208,14.07456067,13.32968707,12.15952381,14.00406201,331,295,354,346,305,351
ENSRNOG00000016193,8.171424685,6.827299377,9.085057791,9.577101806,9.209970952,8.91646523,78,62,91,99,92,89
ENSRNOG00000016196,1.948718792,2.007979743,1.719872683,1.622190209,1.42185298,1.395392881,203,199,188,183,155,152
ENSRNOG00000016199,5.053198106,6.292095896,6.741807913,7.609459645,6.091611079,6.170587595,65,77,91,106,82,83
ENSRNOG00000053703,0,0,0,0,0.503415972,0,0,0,0,0,2,0
ENSRNOG00000046619,0.06404026,0,0,0.059107023,0,0.30614453,1,0,0,1,0,5
ENSRNOG00000053702,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000046611,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000046617,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049700,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000042729,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000042728,58.99840869,64.62959814,63.62730802,62.87221786,57.05723802,59.57692796,1162,1211,1315,1341,1176,1227
ENSRNOG00000042721,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000042720,23.06774845,19.41688298,19.18044541,21.81025265,21.07713886,22.49938095,251,201,219,257,240,256
ENSRNOG00000042727,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000042726,0,0.072661579,0,0,0.066045827,0,0,2,0,0,2,0
ENSRNOG00000014845,0.013102897,0.02753914,0,0.012093536,0,0,1,2,0,1,0,0
ENSRNOG00000014844,5.476973884,5.473375212,5.065179214,4.870650647,5.530207925,4.553952174,406,386,394,391,429,353
ENSRNOG00000014847,0.046685518,0,0.044489891,0.129309563,0.089187869,0.04461838,1,0,1,3,2,1
ENSRNOG00000014846,18.94603797,19.48322482,21.770523,21.15824743,20.78431249,18.3799555,277,271,334,335,318,281
ENSRNOG00000014840,0.18224726,0.027367776,0.074429106,0.360642314,0.273684954,0.099607673,7,1,3,15,11,4
ENSRNOG00000005018,0.119869669,0.13340977,0.080633301,0.16278212,0.094335652,0.08091963,17,18,12,25,14,12
ENSRNOG00000056179,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056178,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056173,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056172,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056171,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056170,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056177,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056176,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056175,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000005017,8.281857273,10.97097163,13.62260412,14.037967,13.44295216,12.04282338,73,92,126,134,124,111
ENSRNOG00000020683,107.6682396,110.777236,111.2556659,105.6821303,104.0655901,106.7234017,5670,5550,6148,6027,5735,5877
ENSRNOG00000005758,0.186918824,0.34928474,0.376052388,0.230133439,0.357227059,0.218467608,9,16,19,12,18,11
ENSRNOG00000021758,23.74970074,21.81098181,23.1439265,22.11811131,22.62562372,22.37953797,1639,1432,1676,1653,1634,1615
ENSRNOG00000021751,0,0,0,0,0.068029185,0,0,0,0,0,1,0
ENSRNOG00000021750,87.02308589,84.60364107,86.82308151,86.46047555,81.95170881,79.74177085,1172,1084,1227,1261,1155,1123
ENSRNOG00000021752,0.26185373,0.183481631,0.083193367,0.120900475,0,0.083474896,6,4,2,3,0,2
ENSRNOG00000004768,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000047177,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050636,3.005871993,3.049958337,3.907695763,3.497650863,3.50329641,3.140403356,173,167,236,218,211,189
ENSRNOG00000004760,6.00933313,5.349503965,5.185803034,4.84415924,5.349621425,5.353681974,307,260,278,268,286,286
ENSRNOG00000004763,22.36471915,21.27055238,22.87358596,23.95314419,22.47973044,23.78869578,1639,1483,1759,1901,1724,1823
ENSRNOG00000050632,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050630,242.8733268,235.5401497,240.0914103,257.5306853,257.8988606,260.5060512,4046,3733,4197,4646,4496,4538
ENSRNOG00000004766,16.02614167,15.17645251,14.2638242,15.67845957,15.37503005,14.59713076,757,682,707,802,760,721
ENSRNOG00000027756,9.25188945,10.00689451,9.498719526,7.735779951,9.695621667,8.22996608,931,958,1003,843,1021,866
ENSRNOG00000013712,58.03866718,50.89787028,55.82967614,58.50587346,50.96406095,61.17730901,851,710,859,929,782,938
ENSRNOG00000009222,23.74135501,24.76398795,24.0456008,28.43621189,30.06967293,28.92778411,1306,1296,1388,1694,1731,1664
ENSRNOG00000009221,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000009220,2.826259374,1.468704694,1.755241467,1.40754115,2.184886289,1.973948857,89,44,58,48,72,65
ENSRNOG00000009227,0.039039083,0.123076156,0.07438763,0.072081118,0.055953568,0.074657932,2,6,4,4,3,4
ENSRNOG00000009226,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000009225,28.40658922,25.03231231,27.73841135,29.24932556,27.73984843,25.97475811,365,306,374,407,373,349
ENSRNOG00000009224,5.495834964,3.832944997,4.269358282,4.593885318,4.032122286,5.106282213,211,140,172,191,162,205
ENSRNOG00000059918,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059919,4.557809772,6.510612986,5.902730634,3.849027096,4.988213114,4.321455002,117,159,159,107,134,116
ENSRNOG00000059914,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059915,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059916,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013717,105.694289,104.9036412,105.3596351,101.3134183,94.65385253,102.642012,2260,2134,2364,2346,2118,2295
ENSRNOG00000059910,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059911,2.933651991,3.499405975,3.67529396,3.926506825,4.000315924,4.066400588,89,101,117,129,127,129
ENSRNOG00000059912,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059913,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058359,92.20170006,81.65335296,87.33262476,79.25204204,86.91256634,88.25599067,2140,1803,2127,1992,2111,2142
ENSRNOG00000058358,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049939,0.632433148,0,0,0.583999427,0,0,2,0,0,2,0,0
ENSRNOG00000049938,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058355,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049936,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058357,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058356,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058351,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058350,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049931,26.83657552,22.54413621,24.54764662,23.98504361,20.80410685,26.69482326,249,199,239,241,202,259
ENSRNOG00000058352,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000002903,10.12399876,11.36825314,10.09922995,8.605288463,8.823650793,8.74885217,1069,1142,1119,984,975,966
ENSRNOG00000008641,12.76940776,12.27739032,12.67007706,14.66995266,13.81725972,15.33626715,340,311,354,423,385,427
ENSRNOG00000020400,0.054064384,0,0.412071295,0,0.154977779,0.103392159,1,0,8,0,3,2
ENSRNOG00000020401,0.073539447,0.309201404,0.245291787,0.237685939,0.368946352,0.175821438,4,16,14,14,21,10
